image_id,captions,ShortDesc
405355,"['A train sits on a train track against a shrub', 'A train stopped on the train tracks outside.', 'The car at the end of the Norfolk Southern train is the caboose, and this one ', 'there is a train on the rails and it has a red part', 'a red train engine sitting on the tracks ']","A big red train is resting on the tracks. It has a special car at the end called a caboose. There are green bushes nearby, and it looks so cool!"
402869,"['a close up of a street sign with trees in the background', 'The street signs are clearly marked for us to see. ', 'Blue, white and yellow street signs that read ""Euclid"" and ""Washington.""', 'Two street signs read ""Euclid St."" and ""Washington Ave."".', 'Street signs to Euclid Street and Washington Ave.']","There are bright street signs that say ""Euclid"" and ""Washington."" They stand tall with green trees behind them. The signs help us find our way!"
64859,"['A train that is on a track next to the trees.', 'One orange train cart on an end of a train.', 'Red train engine holding other cars to it. ', 'An orange train compartment moves on the tracks.', 'a train on the railroad near a forested area']","A bright orange train zooms along the tracks by tall green trees. The red engine pulls the train cars, making a fun sound. It feels like an adventure in the forest!"
276596,"['Blurry photograph of a commuter train coming in to a station', 'A commuter train in Brussels pulls up to a terminal.', 'A train approaches the station as passengers wait to board.', 'A train going down the train track at the train station.', 'A train pulling into a train station with waiting passengers.']","A big train zooms into the station! People stand and wave, ready to hop on. The train is shiny and makes a loud sound as it stops."
516681,"['A train traveling down tracks out in a rural country area.', 'Several trains that are going down railroad tracks.', 'A train is driving down the tracks near the bridge.', 'Two trains approach one another going in the opposite direction. ', 'A large long train on a steel track.']","Trains zoom along the shiny tracks in the green countryside. One train goes fast, and another comes from the other way. They look like big, colorful snakes!"
371945,"['A train that is sitting on the tracks under wires.', 'THERE IS A COMMUTER TRAIN THAT IS ON THE TRACKS', 'A silver train traveling alongside of a loading platform.', 'A high speed train sits in the sunlight of the train depot.', 'An empty station with a train pulled into it.']","A shiny silver train rests on the tracks. It waits at a quiet station with big wires above. The sun shines bright on the train, making it sparkle!"
133537,"['People walk down the platform next to an Amtrak train.', 'a red white and blue train and some people', 'Some people are standing near the Amtrak tracks.', 'A train sitting at a station next to a loading platform.', 'People are standing outside on a platform near a train.']","A big red, white, and blue train is at the station. People are walking and standing on the platform, waiting for their turn to ride. It feels exciting to see the train!"
409856,"['A train traveling down train tracks next to two buildings.', 'A train in the distance is coming toward the camera.', 'A train is coming up the tracks to the station.', 'Black train arriving down the tracks at its station.', 'A black railroad train approaching the train platform']",A big black train is chugging down the tracks. It is getting closer to the station where tall buildings stand. I can hear it puffing and see it coming!
234928,"['a red train is sitting on some tracks ', 'A red train pulls into a covered station.', 'A red train parked in a train station next to a loading platform.', 'A train engine with carts attached sitting at a station.', 'The locomotive of a commuter train with an advertisement in German.']",A bright red train is resting on the tracks. It has shiny carts behind it and is waiting at a cozy station. The train looks ready for a fun trip!
186956,"['A train pulling into a train station next to a tall building.', 'A blue train stopped in a train station', 'The Grand Central train parked at the train station.', 'A train is parked on the train track at the train station.', ""The Grand Central Railroad at the station, preparing for it's next trip""]","A big blue train is at the station next to a tall building. It is resting on the tracks, ready for its next adventure. I wonder where it will go!"
506196,"['black bullet train waiting at the station in outside terminal', 'A passenger train pulling into a train station.', 'A passenger train sits on the tracks in front of a building.', 'A black streamlined train pulling into the station.', 'A large covered train station with a bullet train parked.']",A shiny black train is at the big station. It looks super fast and cool! People are waiting to hop on and go on adventures.
53550,"['A young boy admiring a toy railroad display.', 'A toddler watches the cars of a toy train.', 'A blonde boy looking at a miniature train.', 'A kid hangs out outside with a toy train set.', 'A young boy watching a model train display']",A little boy is watching a tiny train go choo-choo! The colorful cars zoom around the tracks. He smiles and dreams of big adventures!
125547,"['a fancy white train parked by the platform ', 'A bullet train in a station with people sitting and waiting.', 'A sleek silver train on the tracks at the station.', 'A sleek modern train pulls up to a station where people are waiting.', 'This is one of those speedy commuter trains.']",A shiny white train is resting at the station. People are sitting and waiting for it to zoom away. It looks super fast and cool!
17328,"['A red train on tracks next to a building.', 'A train going through a station during the day.', 'A red train is on the tracks in the snow.', 'A red train moves over snowy rail road tracks.', 'a red train going down a track by a platform ']","The bright red train zooms on the shiny tracks. It goes past a big building and puffs through the soft, white snow. The train is so cool!"
28526,"['Colorful passenger cars are parked at an empty station.', 'A passenger train sits by the platform in a station.', 'A train is parked and waiting at a station.', 'Two colorful trains are facing each other on a track.', 'A blue and pink with purple train stopped at a train station.']","At the train station, bright cars wait quietly. A blue and pink train stands still, ready to take people on fun trips. Two colorful trains look at each other on the tracks!"
35628,"['Two traffic attached to a pole on a tree lined street.', 'Two road signs contradicting each other on the side of a road. ', 'A red stop sign hanging from a pole next to a street.', 'a stop sign at a corner and a car approaching construction. ', 'Road sign displayed on pole at roadway intersection.']","On a sunny street, two signs hang from a tall pole. One says ""Stop!"" and the other says ""Go!"" Cars zoom by, and trees sway gently. It’s a busy place with lots of things to see!"
500139,"['A stop sign sits on a street that is lined with cars and a firetruck sits in the distance.', 'A stop sign on a residential area has caring under the stop.', 'A vandalized stop sign stands before a a busy street.', 'The stop sign reads ""Stop Caring"" on it.', 'A stop sign is shown on a street lined road.']","There is a big red stop sign on the street. It says ""Stop Caring,"" which is funny! Cars are parked all around, and a firetruck is far away."
321725,"['A train with an advertisement for the website of the Dutch passenger railway company Nederlanse Spoorwegen.', 'A train is on the tracks under a roof.', 'An orange train is seen on the tracks in this photo.', 'a long red passenger train sitting on the tracks ', 'A red train is traveling undergroud on the tracks.']","A bright orange train is resting on the tracks. It has a big sign for a website. The train goes zooming underground, making a whoosh sound!"
577096,"['some kind of pole that has some writing on it', 'a close up of graffiti on a parking meter ', 'Street graffiti drawn on a parking meter on a bright day.', 'A cartoon character drawn on a parking meter.', 'a parking meter that has been drawn on']",There is a tall pole with funny words on it. A parking meter has bright colors and a silly cartoon on it. It makes the street look happy!
407457,"['A parking meter  in front of an over grown wall.', 'Parking Meters outside an ivy covered stone\n wall.', 'Two parking meters have the number four on them.', 'Two money meters on a post next to a wall', 'Two parking meters with the number four painted on them.']","There are two tall parking meters by a big, green wall. The wall is covered in soft, leafy ivy. The meters have the number four on them, like a secret code!"
516224,"['there is a yellow and silver train at the train station', 'A train engine with carts behind it pulled into a station.', 'A train is driving on the rails of a track. ', 'A yellow and silver train is on a train track.', 'A train traveling down tracks next to a building.']","A shiny yellow and silver train comes to the station. It rolls on the tracks, making a happy sound. The train is ready to take people on fun adventures!"
275744,"['two yellow red and silver trains on their tracks ', 'Two silver and yellow trains pulled into a station.', 'Two trains  on the tracks at the train station.', 'A photo of a train station with two trains on the tracks.', 'A couple of large trains on a steel track.']","Two big trains are at the station! One is shiny silver and yellow, and the other is bright red and yellow. They sit on the strong metal tracks, ready to go!"
452461,"['A couple of trains traveling down the tracks.', 'A train station with two electric trains on the tracks.', 'Two trains are parked at the train station.', 'A train pulls up to a station in a city.', 'A yellow and brown train at a train station.']","Trains zoom on the tracks, making fun sounds! At the station, two colorful trains wait. One is yellow and brown, ready to go on an adventure!"
560111,"['A red and yellow train car sitting in a train yard.', 'A red train at a standstill, with apartment buildings in the background. ', 'A red locomotive that approaches a red light. ', 'an image of a red and yellow train at a station', 'A red train engine sits on the tracks']","A bright red and yellow train is resting in a big yard. It looks so shiny and happy! Behind it, tall buildings touch the sky."
196413,"['A parking meter sitting on the side of a sidewalk.', 'a parking meter is covered in paint and designs', 'A parking meter with silly string around it.', 'A parking meter sprayed with silly string in a parking lot.', 'a double coin meter that is next to a parking spot']",There is a funny parking meter on the sidewalk. It has bright colors and silly string all over it! It looks like a party for cars!
200401,"['A parking meter for bikes on the curb side.', 'A parking meter that remains as a courtesy to cyclists.', 'A parking meter with a sign reading, ""Meter remains as a courtesy to cyclists""', 'A parking meter indicating a preference given to bicycles.', 'A meter set as a courtesy to people who ride their bikes.']","There is a special meter for bikes by the road. It helps people who ride their bikes park safely. It says, ""Thank you, bike riders!"""
398220,"['A yellow box truck with graffiti on its side.', 'A yellow truck with graffiti painted on it.', 'A medium sized yellow cargo trucked with graffiti spray painted on the side.', ""Graffiti'ed yellow box truck sits on the lawn."", 'A yellow medium size truck has graffiti on the side.']",There is a big yellow truck sitting on the grass. It has colorful pictures and words all over it. The truck looks like a fun art project!
140435,"['An old mattress near parked trucks in the grass', 'A bent mattress sitting up against a white truck.', 'An old mattress lying amidst overgrown brush and leaning against a fence.', 'A truck and a bench in an open field', 'a dirty mattress lying in an overgrown lot in front of a vandalized truck']","In a big, green field, there is a soft, old mattress. It leans against a white truck and hides in tall grass. Nearby, a bench waits for someone to sit."
470521,"['A fuzzy cat is sitting in a black purse.', 'A cat sitting up against a black bag.', 'A gray cat on top of a black purse.', 'A close up of a gray cat sitting on a black purse.', 'A grey striped cat sitting on top of a black purse.']",A soft gray cat is resting on a shiny black purse. Its stripes look like little lines of magic. The cat seems cozy and happy!
142722,"['Two cows and a puppy sitting in the grass.', 'Some animals that are hanging out in the grass.', 'A brown dog sitting near two black and white cows.', 'Two cows stand behind a chained up dog.', 'A puppy sits in the grass near two cows. ']","In a sunny field, two big cows munch on grass. A little brown puppy sits close by, wagging its tail. They all look happy together!"
16466,"['Two green freight trucks parked on the side of the road.', 'two trucks parked near each other on a road', 'Two green farm trucks parked behind some buildings.', 'Some green trucks are parked on the side of the road. ', 'A pair of green trucks are parked beside each other.']","Two big green trucks are resting by the road. They look like they are friends, parked near some tall buildings. I wonder where they go!"
302206,"['A couple of people that are riding on horses.', 'Two people on horseback ride behind a herd of cattle.', 'Two women on horseback are driving a herd of cows.', 'two females riding horses and taking cattle down a road', 'A group of horses are being led by two men.']",Two ladies are riding their horses. They are guiding a big group of cows down the road. The cows moo and the horses trot happily!
561393,"['A cat examines a bag while standing on a suitcase.', ""A cat standing on a suitcase and checking out people's bags"", 'A noisy cat is exploring a bag that he found on the floor.', 'A cat standing on top of a piece of luggage.', 'It looks like the cat is trying to open the luggage.']",A curious cat is on a big suitcase. It sniffs a bag and looks very interested. Maybe it wants to find a surprise inside!
100008,"['A cat laying on top of shoes on a floor.', 'a brown and white cat is laying on a pile of shoes', 'a cat laying on top of some shoes', 'A cat resting on the ground on top of various shoes.', 'A cat resting on the ground on a pile of shoes.']",A fluffy cat is taking a nap on a big pile of shoes. The shoes are all different colors and sizes. The cat looks so cozy and happy!
238302,"['A gray tiger striped cat sitting on a piece of blue luggage.', 'A grey cat is lying on a blue suit case.', 'A grey and black cat sitting on top of a blue suitcase.', 'a close up of a cat on top of a bag on the ground', 'A cat sitting on top of a carry-on bag.']",A fluffy gray cat with stripes is resting on a bright blue suitcase. It looks cozy and happy up there. I wonder where the cat is going!
56646,"['A black cat laying on top of a brown piece of luggage.', 'a black cat sitting on top of a black suitcase on a bed', 'A black cat laying on a closed suitcase.', 'A black cay laying on top of a suitcase. ', 'A black cat looks at the camera while lying on a suitcase. ']",A soft black cat is resting on a big suitcase. It looks cozy and happy. The cat watches me with its shiny eyes.
508440,"['A cat laying on suitcase with another cat standing behind it.', 'Some dark colored cats climbing on stuff together.', 'Black cat sitting on a suitcase near another black cat.', 'A large black cat sitting on a black table or chair', 'A cat is sitting on a suitcase and another cat is beside it.']","Two black cats are having fun! One cat is resting on a suitcase, and the other is standing nearby. They look like they are playing together!"
229139,"['A cat is laying inside a suitcase with a blue interior that is sitting on top of a bed', 'A cat is relaxing in an open empty suitcase.', 'A kitten is sitting in one of two open luggage cases on a bed.', 'A cat laying down in a suitcase on top of a bed. ', 'A cat sits on the inside of a suitcase.']",A fluffy cat is snuggled up in a big suitcase. The suitcase is blue inside and sits on a soft bed. The cat looks so cozy and happy!
508713,"['Many cows are standing and lying on a bench.', 'A group of cattle walking and resting on a beach.', 'many different animals on a near beach near the water', 'an image of a herd of cows on the beach', 'A group of horses mill about on a beach.']","Cows and horses are having fun on the beach! Some cows are lying on a big bench, while others walk by the water. It’s a happy animal party!"
571544,"['a black cat is standing on a small desk', 'A cat on a bed sticks its paw in a cup.', 'A fat cat standing on a bed with its paw in a cup.', 'A black cat in a bedroom playing with a cup of water. ', 'A cat standing on a bed has its paw in a cup.']","A black cat is on a small bed. It puts its paw in a cup, splashing water everywhere! The cat looks so funny and happy!"
675,"['A cat licking drink out of a cup that is sitting on a table. ', 'A man drinking from a glass on top of a night stand.', 'A cat standing on a bed, dipping his hand into a cup.', 'A curious black cat investigates the contents of a cup.', 'A cat on a bed dipping his paw into a cup.']",A fluffy black cat is on a soft bed. It leans over a cup and dips its paw inside. The cat is very curious about the drink!
387434,"['A cat drinking out of a cup on a  night stand.', 'A cat is leaning over looking into a cup.', 'A dog drinking out of a cup on a file cabinet.', 'A cat dips its paws into a cup on a night stand.', 'A black cat drinking out of a cup on a night stand.']",A black cat is very curious! It leans over a cup on the night stand and drinks. A dog is also drinking from a cup on a tall cabinet.
476856,"['A cat drinking water out of a white cup.', 'A black cat pawing at a open cup.', 'A black cat taking a drink out of a white cup.', 'A cat drinking milk from a cup on a nightstand.', 'A black and white cat reaching for a cup.']","A fluffy black cat is very thirsty! It finds a shiny white cup and drinks yummy milk. The cat's paw taps the cup, making it dance!"
414102,"['A cat looking inside of a green mug on a table.', 'a gray and white cat and a green cup', 'A cat stares into an empty cup held by a person.', 'A cat looks in the open end of a cup. ', 'A lovely cat have a cup to his face.']",A fluffy gray and white cat peeks into a green mug on the table. The cat's big eyes are curious about what’s inside. It looks so funny!
177323,"['A cat on its back plays with a toy.', ""A black cat rolling on it's back on top of a bed."", 'a cat laying on its back with something around its neck', 'Black cat sleeping on a comfortable looking bedspread.', 'A cat laying on its back on a beg with a yellow object in its mouth.']",A fluffy black cat is having fun on a soft bed. It rolls on its back and plays with a yellow toy in its mouth. The cat looks so happy and cozy!
499937,"['Two black cats one sitting on a chair and one next to the chair.', 'A black cat sitting on a wooden chair beside a stereo.', 'A sitting on a chair in front of a television.', 'a black cat with a white collar is sitting on a chair and another black cat on the floor', 'A black cat sitting on a stool next to another cat on the floor.']","Two black cats are having a cozy time! One cat sits on a chair, and the other is on the floor. They look like best friends!"
142484,"[""A cat rolling around a chair on it's back."", 'A striped cat is laying on a kitchen chair.', 'A cat lays on its back on a chair cushion.', 'a cat laying on its back on a chair', 'A cat is laying on its back in a chair.']","A fluffy cat is having fun on a chair! It rolls and wiggles on its back, looking so silly and happy. The chair is its special playground!"
76522,"['A black and white cat laying on top of a couch.', 'A black and white cat is laying on the couch.', 'A black and white cat sleeping with its head on top of a remote controller.', ""A cat's head rests on a remote while it naps."", ""Kitten resting on sofa with it's head laying on a remote control.""]",A fluffy black and white cat is snoozing on the soft couch. Its little head is on a shiny remote. It looks so cozy and happy!
195367,"['A cow with a blackened face and short horns looking down.', 'A horned cow seems to be smiling in this portrait ', 'A cow with sharp pointy horns chewing cud.', 'A brown cow smiling while standing on a grass field.', 'a cow with a black face is in a field']","In a sunny field, a cow with a black face looks down, like she is thinking. She has pointy horns and seems to smile. Nearby, a brown cow stands happily, munching on green grass."
341752,"['A brown and white cow standing on a dirt road.', 'A cow is standing on the side of a dirt road.', 'A rural landscape with a dirt road and a cow standing on the roadside. ', 'A brown and white cow on a dirt road in front of a fence. ', 'A malnourished cow walking along a dirt road.']","There is a brown and white cow on a dirt road. The cow looks a little sad and walks slowly. The fence is nearby, and the grass is green."
28293,"['A green truck traveling down a road with a wooden flatbed.', 'A green truck moving a long on a road.', 'An old fashioned truck with wooden slatted back is stopped at the intersection.', 'An old green truck driving on the street.', 'An old green truck makes its way through town.']",A big green truck rolls down the road. It has a wooden back that looks like a toy! The truck is going on an adventure through the town.
260967,"['A cat that is standing up looking out of a window.', 'An orange tabby looking out the bedroom window.', 'A cat is looking out of the window.', 'A cat sitting in front of a window on top of a window sill.', 'A light colored cat sits in the window.']","A fluffy orange cat stands tall by the window. It watches the world outside with big, curious eyes. The sun shines on its soft fur."
158109,"['Two black cat sitting in front of a window facing the backyard. ', 'Two black cats create bookends on the window sill.', 'Two black cats on window pane staring out window.', ""Two black cat's sitting on a window seal."", 'A couple of black cats sitting on a window sill.']","Two black cats sit on the window sill. They look outside at the backyard. I wonder what they see in the big, green world!"
119360,"['A cats tail sitting on to of a laptop computer on a desk.', 'A laptop computer with a cat tail on it.', ""A black cat's tail laying across a silver laptop."", 'A cat sitting on a desk with tail wrapped around the front of a laptop.', 'A cats tail on the key board of a laptop .']","A fluffy black cat is sitting on a desk. Its long tail is draped over a shiny silver laptop. The tail looks like a soft, wiggly snake!"
316041,"['A big brown cow with horns standing in a big grassy field', 'A large brown cow standing on top of a grass field.', 'This is a cow on a grassy plane with a mountain in the background.', 'The cow was walking through the pasture near the hills.', 'A cow standing in a grassy field near purple flowers.']","In a big green field, a big brown cow with shiny horns walks around. There are pretty purple flowers and tall hills behind her. She looks happy in the sun!"
360986,"['A bull is cleaning its balls next to a rock.', 'Two small brown bulls standing next to a building.', 'A cow with its leg up so it can clean itself', 'Two cows standing in dirt beside a building.', 'A brown cow standing on top of a smaller brown cow next to a building.']","In a sunny place, a big bull is washing itself by a rock. Two little brown bulls are close to a building. A cow lifts its leg to clean, while another cow stands on a smaller one!"
32597,"['A cat sits in a living room with a television in the background. ', 'Cat staring at something behind him while sitting in front of tv.', 'A cat of many colors is seen in front of a tv', 'A cat sitting in front of a television and a door.', 'A black, grey and white cat sitting by a television.']","In a cozy room, a colorful cat sits in front of a big TV. The cat looks very curious, watching something behind it. The door is nearby, and it feels like an adventure!"
222467,"['A cat lounges on top of a big TV.', 'A cat lounges and rests its paws over the front of a TV set.', 'A cat laying on top of a tv with its paws stretched out on it .', 'a cat is sitting on top of a monitor and a persons foot', 'A cat sits on the top of a TV screen.']","A fluffy cat is resting on a big TV. Its paws are stretched out, and it looks so cozy! I wonder if it dreams of chasing butterflies."
6397,"['A cat laying next to another cat in a piece of luggage.', 'a cat lying in a open suitcase on a chair.', 'Gray cat lying inside of suitcase on chair.', 'a close up of some cats inside of an open bag of luggage', 'A gray and white cat sitting in a black suitcase which is laying on a chair. ']","Two fluffy cats are having a cozy nap in a big suitcase. One is gray and white, and the other is all gray. They look so comfy on the chair!"
210276,"['A cat in a suitcase during a sunny day.', 'The cat is taking a nap in the case.', 'Two grey cats laying in an open black suitcase.', 'Two grey cats sleeping in an open suitcase.', 'Two cats sleep together in a open case. ']","On a sunny day, two grey cats are snuggled up in a big black suitcase. They are taking a nice, cozy nap together. The suitcase is their special bed!"
397483,"['a ship sitting out on the ocean not moving', 'The ship is docked next to a larger ship.', 'A sailing ship is docked in the water.', 'A large black and white boat floating in the ocean.', 'A black and white boat anchored at a boat dock.']",A big ship is resting on the water. It is next to a larger ship that is also very cool. The black and white boat is safe at the dock!
154701,"['A laptop on a desk with a cat laying on it.', 'a cat laying down on top of a computer ', 'A cat that is laying down on a laptop.', 'A cat sitting on a laptop keyboard on a desk.', 'A cat lays on top of a laptop computer that is sitting on a desk.']","A fluffy cat is taking a nap on a shiny laptop. The computer is on a desk, and the cat looks so cozy! I wonder if it dreams of mice!"
371176,"['Two guys on an orange rescue boat near land.', 'A couple of men standing on top of an orange boat.', 'A red tug boat pulling up to a rocky shoreline.', 'A boat in a body of water pulling up to land.', 'A red boat pulls up to a mossy shore']","Two men are on a bright orange boat. The boat is coming close to the rocky shore. The water is shiny, and the land is green and mossy!"
243882,"[""A book is being held open by a person's hands."", 'a person is reading a book near some water', 'A person reading a book while on a ferry.', 'A person reading a book on a ship near people.', 'A person that is holding an open book.']","A person is sitting on a big boat, holding a book with both hands. The water is shiny and blue all around. They are reading and smiling!"
62220,"['two animals grazing in an open field next to some trees', 'A couple of cows standing on top of a grass covered field.', 'two animals walking and grazing  on a green grass field ', 'The two horned yaks are grazing through the grass field.', 'A couple of yak in their field eating some grass.']","In a big, green field, two yaks munch on tasty grass. They stand near tall trees, enjoying the sunny day. It’s a happy place for them!"
299271,"['A herd of cattle grazes in a field near a tree.', 'Several cows eating grass in a pasture by the trees.', 'A herd of cattle grazing on lush green grass in a field next to a large tree.', 'Five cows grazing in an open field next to a big tree.', 'a number of cows and sheep in a large field of grass']","In a big green field, cows munch on yummy grass. They stand near a tall tree that gives them shade. Some sheep are there too, having fun!"
119547,"['Two well dressed men amongst a group of people watching and carrying microphones.', 'The gentleman is trying to fix his tie.', 'A man is straightening his tie in an interview.', 'People are standing with a man in suit and tie.', 'Some nicely dressed men standing near some microphones.']","There are two fancy men in nice clothes. One man is fixing his tie, and everyone is watching them. They all look very important!"
559821,"['A man with a tie standing by some umbrellas.', 'The man is showing off his red tie.', 'An old man in a suit showing off his tie.', 'A man showing off his maroon neck tie', 'An older man showing off his maroon tie.']",There is a man in a nice suit with a shiny maroon tie. He stands by colorful umbrellas. His tie looks very special and bright!
524536,"['a man wearing a red tie holding it up to show people.', 'A man wearing a suit and maroon tie smiles at other people.', 'A man is showing a tie emblem at an outdoor event.', 'The older man is showing off the design on his tie. ', 'a man showing off his tie to someone off camera ']",A man in a nice suit has a bright red tie. He smiles and shows it to everyone. The tie has a cool design that makes him happy!
466901,"['A soldier standing in front of a table with bombs sitting on top of it.', 'A man speaking to military man near a table', 'Men in uniform standing by some missiles on a table', 'The military officers stand next to bombs on display.', 'a group of men standing around a display of assorted missles']",A soldier is by a big table with shiny bombs. Some men in cool uniforms talk and look at the big missiles. It feels like a secret mission!
491064,"['Businessmen listening to a military man speaking in a hangar', 'A group of military men standing next to a telescope.', 'Group of men in green uniforms and suits standing in a factory. ', 'Nerds gather in the nasa meeting room ', 'A group of men in suits talking with men in military uniforms.']","In a big, shiny place, some men in suits and green clothes are talking. A military man shares cool stories, and they all listen closely. Nearby, some friends look through a big telescope, dreaming of stars!"
1149,"['Several men in suits and military gear standing near a table.', 'Military personnel and men in suits looking at examples of missiles on a table.', 'Men in uniforms and suits are looking at bomb-type weapons.', 'There are men in suits and men in uniform looking at shells.', 'A group of military men and men in suits observe examples of missiles.']",A group of men in fancy clothes and uniforms stand by a big table. They are looking at shiny missiles and big shells. It feels like a secret meeting about important things!
513096,"['two men standing by a display of military items ', 'A man in military uniform and a man in a suit looking at some bullets shells that are in glass cases.', 'a couple of men are in front of a table', 'A soldier standing next to a business man in front of a display of bullets.', 'a man standing wearing a suit and tie ']","Two men are looking at shiny things. One man wears a cool soldier outfit, and the other wears a fancy suit. They are near a table with glass cases full of bullets."
64824,"['A group of people stand together and smile.', 'A group of people standing next to each other near a building.', 'Many people are posing for the camera outside. ', 'A group of men and women posing for picture outside of a building, some in suits and some holding folders.', 'A group of people posing for a picture outside of a building.']",A happy group of people stands outside a big building. They smile and pose for a picture. Some wear nice suits and hold folders.
7050,"['a woman in glasses and hat paddles a canoe', 'Three people on a kyack with helmets on.', 'The boaters are smiling, their two boats touching in the low water near shore.', 'A group of people paddle and kayak on a body of water.', 'Some women in helmets are riding in kayaks.']","A lady with glasses and a hat is paddling a canoe. Three friends in helmets are in a kayak, smiling and splashing. Everyone is having fun on the water!"
6497,"['A stone statue of an elephant near a large vase.', 'A rope tied to an elephant statue by a vase.', 'A stone carving of an elephant decorates the top of a wall.', 'A rope that is tied to a cement pole by a vase. ', 'A small elephant made of stone sitting beside a vase.']",There is a big stone elephant by a tall vase. A rope is tied to the elephant and a pole. The little elephant looks happy sitting next to the vase!
357354,"['A giant gray elephant standing behind a small car in front of a store.', 'An elephant in the city has a man sitting on it.', 'An elephant in the middle of a dirty street', 'An elephant standing behind a car on the  street', 'An elephant is being rode on the street']","A big gray elephant is in the city! It stands behind a tiny car near a store. A man is sitting on the elephant's back, and it looks so funny!"
340422,"['The ties come in a variety of designs.', 'A group of ties with different patterns are bunched together.', 'A variety of differently colored neck ties laid out in a row.', 'Many different neck ties of different colors and designs are arranged together.', 'An assortment of different colored ties lined up on a white table cloth. ']","Ties are like colorful ribbons! They come in many fun patterns and bright colors. They all sit together on a soft white table, looking happy!"
510527,"['A man is adjusting a tie in a vehicle.', 'Man wearing fancy tie sitting in car on sunny day.', 'A man sitting in the car takes a selfie with attention to his tie', 'A close-up of a man wearing a sweater and a tie. ', 'An African American man adjusting his tie in the car']",A man is in a shiny car on a sunny day. He is fixing his fancy tie and smiling. He even takes a picture of himself!
336245,"['A women posing sitting on the chair wearing a beanie.', 'A young woman in boots and a long skirt poses on a chair.', 'a woman sits on a chair with her hand on her hip\n', 'A beautiful blonde woman sitting in a  chair while wearing boots.', 'A lady sitting on a chair and wearing a hat.']","A lady with a soft hat sits on a chair. She wears pretty boots and a long skirt. Her hand is on her hip, looking happy!"
202652,"['A marine filled with lots of white boats parked next to each other.', 'A group of boats docked in front of a warehouse.', 'A row of seven with boats facing camera and docked in water in front of a low building with three roof tops.', 'The photo shows several boats are docked in the harbor.', 'A number of speed boats in the water anchored on a bay']",There are many white boats resting in the water. They are all lined up like friends at a party. Some are near a big building with three roofs!
339678,"['A man holding an umbrella next to a frozen over fire hydrant.', 'A man standing in the snow carrying an open umbrella.', 'An adult standing in the snow next to the street with an umbrella.', 'Person standing at the edge of a street holding an umbrella in the snow.', 'A man Standing outside on a wet snowy evening.']",A man is outside in the snow. He has a big umbrella to keep him dry. The fire hydrant is all frozen and sparkly!
414435,"['A male doll has a striped shirt on with a tie along with a pair of jeans. ', 'The doll is dressed in a dress shirt and tie. ', 'A doll is wearing a shirt and tie.', 'A doll of a guy in shirt with a tie.', 'a male doll wearing a striped shirt and tie']",There is a cool doll wearing a striped shirt and a shiny tie. He has blue jeans too! He looks ready for a fun party!
77997,"['three photos of a male doll slowly getting undressed', 'A doll that has a removable shirt and tie.', 'A male mannequin in progressive states of undress.', 'A doll of a man withing a plaid shirt and tie.', 'Three images of a male doll wearing a shirt in three different fashions.']",There is a doll that wears a cool plaid shirt and a tie. He can take off his clothes little by little. It’s fun to see him change!
4576,"['A crowd of people standing around a pile of bikes.', 'A crowd of people with umbrellas walk in a city center.', 'A group of people with umbrellas standing in a square.', 'A crowd gathering in a city under umbrellas', 'A crowd of people holding umbrellas walk in a plaza.']",Many people are in the city with colorful umbrellas. They stand together near a big pile of bikes. It looks like they are having fun!
572850,"['A mean wearing a black jacket and a neck tie.', 'A man is wearing a suit and tie. ', 'A man wearing a black suit with an undershirt and tie. ', 'a gray tie a white shirt and a black suit jacket', 'A man with a dotted tie, black blazer and a striped shirt']","A man is dressed in a shiny black suit. He has a cool gray tie and a white shirt underneath. His tie has fun dots, and he looks very fancy!"
90646,"['A man standing next to a dummy wearing clothes.', 'A man in a beige shirt and brown pants dressing a mannequin. ', 'a guy dressing up a manikin to look like him', 'A man putting clothing and a tie on a manikin.', 'A young man is trying outfits on a mannequin. ']",A man is making a dummy look like him! He puts on a nice shirt and a tie. It’s fun to dress up the mannequin!
282365,"['An elephant walks through th ejungle to eat.', 'A mother and baby elephant in a green, flowery scene.', 'Mother and baby elephant amble in the underbrush.', 'MOMMA ELEPHANT WITH BABY ELEPHANT BESIDE HER GRAZING', 'mother elephant and baby elephant outside a with lots of grass.']","In the jungle, a big momma elephant walks with her tiny baby. They munch on green grass and pretty flowers together. It’s a happy, sunny day!"
423161,"['Boats floating down a river going through a small town.', 'some boats going down a tree lined canal', 'People on boats are traveling through a canal.', 'The rowing crew is rowing down the canal/', 'People are rowing a boat in a canal by houses.']",Boats glide on a shiny river in a little town. People are happily rowing their boats past tall trees and cozy houses. It looks like a fun adventure!
140642,"['A family on the back porch sitting around a table.', 'a group of people sitting under a tent at a house', 'back yard gathering with people talking to each other', 'the people are socializing under an umbrella table in the sun', 'there are many people in a back yard sitting together']","A happy family is sitting together on a porch. They talk and laugh under a big umbrella. The sun shines bright, and everyone is smiling!"
482160,"['A boy in grey shirt and tie standing next to a door and wall with stickers on it.', 'There is a boy smiling in his room', 'A sharply dressed young boy standing next to a sticker wall.', 'Little boy dressed up with a tie stands against the door', 'a little kid all dressed up in front of construction equipment ']",A happy boy in a grey shirt and tie stands by a door. His wall is full of fun stickers! He looks so excited next to big machines!
